,name,year,genre,rate,voter,director,star,country,company,budget,gross
1062,Cal,(2013), Drama            ,5.7,360,Christian Martin,"Wayne Virgo,Tom Payne,Emily Corcoran,|,See full cast & crew,",UK,"Bonne idée Productions,See more »,",,
1063,Case départ,(2011), Comedy            ,5.8,"2,110",,"Fabrice Eboué,Thomas N'Gijol,Stéfi Celma,|,See full cast & crew,",France,"Légende Films,TF1 Films Production,Mars Films,See more »,","€6,000,000",
1064,Funkytown,(2011), Drama            ,6.3,763,Daniel Roby,"Patrick Huard,Justin Chatwin,Paul Doucet,|,See full cast & crew,",Canada,"Canadian Film or Video Production Tax Credit (CPTC),Caramel Film,Quebec Film and Television Tax Credit,See more »,","$7,200,000",
1065,Clandestinos,(2007)," Crime, Drama, Romance            ",5.7,489,Antonio Hens,"Israel Rodríguez,Mehroz Arif,Hugo Catalán,|,See full cast & crew,",Spain,"Darkwind Seven,David Machado,Doce Gatos,See more »,","€768,000",
1066,Jess & James,(2015)," Drama, Romance            ",5.3,409,Santiago Giralt,"Martín Karich,Nicolás Romeo,Federico Fontán,|,See full cast & crew,",Argentina,"Los Griegos Films,See more »,",,
1067,In Bloom,(2013)," Drama, Romance, Thriller            ",5.7,840,Chris Michael Birkmeier,"Kyle Wigent,Tanner Rittenhouse,Adam Fane,|,See full cast & crew,",USA,"Rediation Pictures,See more »,",,
1068,Shut Up and Kiss Me,(2010)," Comedy, Romance            ",4.3,376,Devin Hamilton,"Ronnie Kerr,Scott Gabelein,Kindall Kolins,|,See full cast & crew,",USA,"Kerrdog Productions,See more »,","$15,500",
1069,Diverso da chi?,(2009)," Comedy, Romance            ",6.2,831,Umberto Riccioni Carteni,"Luca Argentero,Claudia Gerini,Filippo Nigro,|,See full cast & crew,",Italy,"Cattleya,Universal Pictures,Friuli Venezia Giulia Film Commission,See more »,",,
1070,City Rats,(2009)," Action, Comedy, Drama            ",5.0,"1,157",Steve Kelly,"Tamer Hassan,Ray Panthaki,Susan Lynch,|,See full cast & crew,",UK,"Face Films,Scanner-Rhodes Productions,Urban Way Productions,See more »,",,
1071,Chun feng chen zui de ye wan,(2009), Drama            ,6.4,864,Ye Lou,"Hao Qin,Sicheng Chen,Wei Wu,|,See full cast & crew,","China,France","Dream Factory,Rosem Films,See more »,",,"$10,478,"
1072,Secuestro express,(2005)," Action, Crime, Drama            ",6.6,"2,413",Jonathan Jakubowicz,"Mía Maestro,Jean Paul Leroux,Rubén Blades,|,See full cast & crew,",Venezuela,"Tres Malandros,See more »,",,"$302,256,"
1073,Punks,(2000)," Comedy, Music, Romance            ",6.8,228,Patrik-Ian Polk,"Seth Gilliam,Dwight Ewell,Andre M. Johnson,|,See full cast & crew,",USA,"Tall Skinny Black Boy Productions,e2 Filmworks,See more »,",,"$147,593,"
1074,Boylets,(2009), Drama            ,4.3,6,Crisaldo Pablo,"Charles Delgado,Joeffrey Javier,Francis Sienes,|,See full cast & crew,",Philippines,"Sinehan Digitales Productions,Queeriosity Video Project,See more »,",,
1075,L'amour debout,(2018), Drama            ,5.2,23,Michaël Dacheux,"Paul Delbreil,Adèle Csech,Samuel Fasse,|,See full cast & crew,",France,"Perspective Films,See more »,",,
1076,Baek-ya,(2012), Drama            ,6.6,242,Hee-il Leesong,"Hyun-sung Kim,Yi-Kyeong Lee,Tae-hee Won,|,See full cast & crew,",South Korea,"Cinema Dal,See more »,",,
1077,Paz!,(2002), Comedy            ,6.7,824,Renato De Maria,"Flavio Pistilli,Cristiano Callegaro,Matteo Taranto,|,See full cast & crew,",Italy,"Tangram Film,Rai Cinema,Stream,See more »,",,
1078,Pedro,(2008), Drama            ,6.9,451,Nick Oceano,"Alex Loynaz,Justina Machado,Hale Appleman,|,See full cast & crew,",USA,"BMP Films,See more »,",,
1079,L'ennemi naturel,(2004), Drama            ,5.2,242,Pierre Erwan Guillaume,"Jalil Lespert,Aurélien Recoing,Patrick Rocca,|,See full cast & crew,","France,UK","Movimento Productions,Arte France Cinéma,Zephyr Films,See more »,",,
1080,El cuarto de Leo,(2009)," Drama, Romance            ",6.5,939,Enrique Buchichio,"Martín Rodríguez,Cecilia Cósero,Gerardo Begérez,|,See full cast & crew,","Uruguay,Argentina","Lavorágine Films,See more »,",,
1081,East Side Story,(I) (2006)," Comedy, Romance            ",6.7,"1,494",Carlos Portugal,"René Alvarado,David Berón,Gladise Jiminez,|,See full cast & crew,",USA,"Into Action Films,See more »,","$500,000",
1082,La face cachée de la lune,(2003), Drama            ,7.3,"1,830",Robert Lepage,"Robert Lepage,Anne-Marie Cadieux,Marco Poulin,|,See full cast & crew,",Canada,"FCL Films,Media Principia,Studio Ex-centris,See more »,","CAD 1,600,000","$11,367,"
1083,Friends and Family,(2001)," Comedy, Crime            ",6.4,"1,352",Kristen Coury,"Greg Lauren,Chris Gartin,Rebecca Creskoff,|,See full cast & crew,",USA,"Belladonna Productions,Charleson Pictures,See more »,",,
1084,C'est l'amour,(2015)," Drama, Romance            ",5.1,70,Paul Vecchiali,"Astrid Adverbe,Pascal Cervo,Julien Lucq,|,See full cast & crew,",France,"Shellac Sud,Dialectik,Centre National du Cinéma et de l'Image Animée,See more »,",,
1085,Heavenly Touch,(2009)," Drama, Romance            ",6.2,92,Joel Lamangan,"Paolo Serrano,Joash Balejado,Marco Morales,|,See full cast & crew,",Philippines,"DMV Entertainment,See more »,",,
1086,Go Go Crazy,(2011), Comedy            ,4.7,71,Fred M. Caruso,"Christina Bianco,Paul Cereghino,Rick Crom,|,See full cast & crew,",USA,"BMF Studios,See more »,",,
1087,The Houseboy,(2007)," Drama, Romance            ",5.7,653,Spencer Schilly,"Nick May,Tom Merlino,Brian Patacca,|,See full cast & crew,",USA,"Big Critter Pictures,See more »,",,
1088,Little Bi Peep,(2013)," Comedy, Drama, Romance            ",7.5,34,,"Anna Shields,Sara Jecko,Leigh Strimbeck,|,See full cast & crew,",USA,"Extra / Ordinary Film Project,See more »,","$150,000",
1089,Km. 0,(2000)," Comedy, Drama, Romance            ",7.2,"1,678",,"Concha Velasco,Georges Corraface,Silke,|,See full cast & crew,",Spain,"Cuarteto Producciones Cinematográficas S.L.,Media Park,Universal Pictures,See more »,",,
1090,Dicke Mädchen,(2012)," Comedy, Drama            ",6.1,212,Axel Ranisch,"Ruth Bickelhaupt,Heiko Pinkowski,Peter Trabner,|,See full cast & crew,",Germany,"Sehr gute Filme,See more »,",$561,
1091,Los del túnel,(2016)," Comedy, Drama            ",4.9,515,Pepón Montero,"Arturo Valls,Raúl Cimas,Natalia de Molina,|,See full cast & crew,",Spain,"Lanube Películas,Estela Films,Pipa Films,See more »,",,
1092,Open Cam,(2005)," Comedy, Drama, Mystery            ",4.7,320,Robert Gaston,"Andreau Thomas,Amir Darvish,Ben Green,|,See full cast & crew,",USA,"Gaston Pictures,Lil Coal's Big Pictures LLC,See more »,","$50,000",
1093,The Blackout Experiments,(2016)," Documentary, Horror            ",4.3,250,Rich Fox,"Andrew Gallagher,Allison Fogarty,Bob Glouberman,|,See full cast & crew,",USA,,$1,
1094,The...,(2018)," Documentary, Biography, Drama            ",0.0,0,,"Attila,Tamas Bekessy,Jennifer Huva,|,See full cast & crew,",Hungary,"Atka Films,Atka Films,Cineworks,See more »,","CAD 100,000",
1095,Love Thy Neighbor,(2005)," Comedy, Drama, Mystery            ",4.8,81,Nick Gregory,"Jack Gwaltney,Jennifer Bransford,John Enos III,|,See full cast & crew,",USA,"Fresh Produce Company,Game Set Match Productions,Tribeca Rules Productions,See more »,",,
1096,Diana Vreeland: The Eye Has to Travel,(2011)," Documentary, Biography            ",7.5,"1,261",,"Diana Vreeland,Richard Avedon,David Bailey,|,See full cast & crew,",USA,"Gloss Studio,See more »,",,"$1,004,821,"
1097,Bear Creek,(2017), Horror            ,4.8,29,George Climer,"Leana Lewis,Elijah Barrett,Pedro Leos,|,See full cast & crew,",USA,"Razorbill Productions,See more »,","$7,500",
1098,Rückenwind,(2009)," Drama, Mystery, Romance            ",5.1,487,Jan Krüger,"Sebastian Schlecht,Eric Golub,Iris Minich,|,See full cast & crew,",Germany,"Salzgeber & Company Medien,See more »,",,
1099,Le grand méchant loup,(2013), Comedy            ,6.1,742,,"Benoît Poelvoorde,Kad Merad,Fred Testot,|,See full cast & crew,",France,"Mandarin Films,Mars Films,TF1 Films Production,See more »,",,
1100,Lakeboat,(2000), Drama            ,6.2,577,Joe Mantegna,"Charles Durning,Peter Falk,Denis Leary,|,See full cast & crew,","USA,Canada","One Vibe Entertainment,Oregon Trail Films Ltd.,Panorama Entertainment,See more »,",,
1101,Pageant,(2008), Documentary            ,5.9,557,,"Carl Glorioso,Victor Bowling,Robert Martin,|,See full cast & crew,",USA,"Cineaste Productions,Docutainment Films,See more »,","$500,000",
1102,El cielo dividido,(2006)," Drama, Romance            ",5.7,"1,086",Julián Hernández,"Miguel Ángel Hoppe,Fernando Arroyo,Alejandro Rojo,|,See full cast & crew,",Mexico,"Centro Universitario de Estudios Cinematográficos (CUEC),Fondo Nacional para la Cultura y las Artes (FONCA),Instituto Mexicano de Cinematografía (IMCINE),See more »,",,"$28,683,"
1103,The Brotherhood VI: Initiation,(2009), Horror            ,3.5,92,David DeCoteau,"Aaron Jaeger,Tyson Breech,Bryan McMullin,|,See full cast & crew,",USA,"Rapid Heart Pictures,See more »,",,
1104,L'amore è imperfetto,(2012)," Drama, Romance            ",4.6,189,Francesca Muci,"Anna Foglietta,Giulio Berruti,Camilla Filippi,|,See full cast & crew,",Italy,"R&C Produzioni,RAI Radiotelevisione Italiana,Rai Cinema,See more »,",,
1105,Ceci est mon corps,(2001), Drama            ,5.5,128,Rodolphe Marconi,"Louis Garrel,Jane Birkin,Elisabeth Depardieu,|,See full cast & crew,","France,Portugal","Gemini Films,Madragoa Filmes,Canal+,See more »,",,
1106,Toul omry,(2008)," Drama, Romance            ",6.2,"1,898",Maher Sabry,"Seham Saneya Adelsalam,Mehammed Amadeus,Janaan Attia,|,See full cast & crew,","Israel,France,Egypt,Lebanon","Egyptian Underground Film Society,See more »,","$10,000",
1107,Depuis qu'Otar est parti...,(2003), Drama            ,7.6,"2,424",Julie Bertuccelli,"Esther Gorintin,Nino Khomasuridze,Dinara Drukarova,|,See full cast & crew,","France,Belgium,Georgia","Les Films du Poisson,Arte France Cinéma,Entre Chien et Loup,See more »,",,"$344,974,"
1108,Nine Lives,(2004)," Drama, Romance            ",4.9,347,Dean Howell,"Steve Callahan,William Christian,Dennis Christopher,|,See full cast & crew,",USA,"Edit This Productions,Shimmer Films,See more »,","$65,000",
1109,Cu4tro paredes,(2010)," Mystery, Romance            ",0.0,0,Leopoldo Laborde,"Michel Corral,Michel Chauvet,Sheilla Lissette,",Mexico,"Utopía 7 Films S.A.,See more »,",,
1110,"Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor",(2003)," Drama, Romance            ",5.8,409,Julián Hernández,"Juan Carlos Ortuño,Juan Carlos Torres,Salvador Alvarez,|,See full cast & crew,",Mexico,"Nubes Cine,Cooperativa Cinematográfica Morelos,Titán Producciones,See more »,",,
1111,Seven Lucky Gods,(2014)," Drama, Thriller            ",4.8,144,Jamil Dehlavi,"Nik Xhelilaj,Christopher Villiers,Alison Peebles,|,See full cast & crew,","Albania,UK","Dehlavi Films,See more »,",,
1112,Zombadings 1: Patayin sa Shokot si Remington,(2011)," Comedy, Horror, Romance            ",5.6,200,Jade Castro,"Martin Escudero,Lauren Young,Kerbie Zamora,|,See full cast & crew,",Philippines,"Origin8 Media,Reality Entertainment,SQ Film Laboratories,See more »,",,
1113,Cover,(2007)," Drama, Thriller            ",5.7,465,Bill Duke,"Aunjanue Ellis,Razaaq Adoti,Vivica A. Fox,|,See full cast & crew,",USA,"Duke Media,Redmond Enterprises,Redwood Palms Pictures,See more »,","$3,600,000","$79,436,"
1114,Housewife Alien vs. Gay Zombie,(2017)," Comedy, Horror            ",5.8,12,Andreas Samuelson,"Anna Walman,Hector Lopez,Anna Modén,|,See full cast & crew,",Sweden,,,
1115,P.S. Your Cat Is Dead!,(2002), Comedy            ,5.4,555,Steve Guttenberg,"Steve Guttenberg,Cynthia Watros,Lombardo Boyar,|,See full cast & crew,",USA,"Mr. Kirby Productions,See more »,","$2,000,000","$28,454,"
1116,The Coffee Shop,(2014)," Comedy, Romance            ",3.8,68,A.J. Mattioli,"Blanche Baker,Elissa Goldstein,Keith Collins,|,See full cast & crew,",USA,"Mattioli Productions,See more »,","$100,000",
1117,BuzzKill,(2012), Comedy            ,4.7,176,Steven Kampmann,"Daniel Raymont,Krysten Ritter,Darrell Hammond,|,See full cast & crew,",USA,"Buzz Kill,See more »,","$1,000,000",
1118,Let My People Go!,(2011)," Comedy, Romance            ",6.0,553,Mikael Buch,"Nicolas Maury,Carmen Maura,Jean-François Stévenin,|,See full cast & crew,",France,"Les Films Pelléas,France 2 Cinéma,Jouror Productions,See more »,",,"$16,861,"
1119,Better Half,(2015), Drama            ,6.4,108,Michelle Clay,"Jaimie Fauth,Grant Landry,Avie Weber,|,See full cast & crew,",USA,"Justabrowngirl Company,See more »,",,
1120,Der Einstein des Sex,(1999)," Biography, Drama, History            ",5.4,599,Rosa von Praunheim,"Kai Schumann,Friedel von Wangenheim,Ben Becker,|,See full cast & crew,","Germany,Netherlands","Argus Film Produktie,Arte,Hessischer Rundfunk (HR),See more »,",,
1121,Leave It on the Floor,(2011)," Comedy, Drama, Musical            ",6.2,367,Sheldon Larry,"Ephraim Sykes,Andre Myers,Phillip Evelyn,|,See full cast & crew,","Canada,USA","Leave It on the Floor,Sheldon Larry Productions Inc.,See more »,",,
1122,Satree lek,(2000)," Comedy, Drama, Sport            ",6.8,"1,236",Yongyoot Thongkongtoon,"Jesdaporn Pholdee,Sahaphap Tor,Ekachai Buranapanit,|,See full cast & crew,",Thailand,"Tai Entertainment,See more »,",,"$110,825,"
1123,The Yes Men,(2003)," Documentary, Comedy            ",6.9,"5,322",,"Andreas Bichlbauer,Mike Bonanno,Andy Bichlbaum,|,See full cast & crew,",USA,"Yes Men Films LLC,See more »,",,"$198,975,"
1124,Bromance: My Brother's Romance,(2013), Comedy            ,5.5,62,Wenn V. Deramas,"Zanjoe Marudo,Cristine Reyes,Arlene Muhlach,|,See full cast & crew,",Philippines,"ABS-CBN Film Productions,Skylight Films,See more »,",,
1125,In the Room,(I) (2015)," Comedy, Drama, Romance            ",4.6,363,Eric Khoo,"Boon Pin Koh,Daniel Jenkins,Josie Ho,|,See full cast & crew,","Hong Kong,Singapore","Zhao Wei Films (I),See more »,","SGD 1,000,000",
1126,G: Lost in Frankfurt,(2015), Drama            ,3.3,99,George Dare,"Krzysztof Broda-Zurawski,George Dare,Damiano Gaumann,|,See full cast & crew,",Germany,"Enaorea,See more »,",,
1127,The Cost of Love,(2011)," Comedy, Drama, Romance            ",4.2,237,Carl Medland,"Christopher Kelham,Valmike Rampersad,Mandeesh Gill,|,See full cast & crew,",UK,"Discovery Films UK,See more »,","£235,000",
1128,Flag Wars,(2003), Documentary            ,7.0,194,,"Nina Masseria,Floyd Goode,Josephine Goode,|,See full cast & crew,",USA,"Zula/Pearl Films Inc.,Independent Television Service (ITVS),P.O.V./American Documentary,See more »,",,
1129,Black Stone,(2015), Drama            ,6.2,40,Gyeong-tae Roh,"Kate Velarde,Erlinda Villalobos,Tae-hee Won,","South Korea,France","Neon Productions,Teddy Bear Films Company,See more »,","$700,000",
1130,Burlesk King,(1999), Drama            ,5.6,132,Mel Chionglo,"Rodel Velayo,Leonardo Litton,Elizabeth Oropesa,|,See full cast & crew,",Philippines,"Seiko Films,See more »,",,"$39,036,"
1131,Matterhorn,(2013)," Comedy, Drama            ",7.2,"1,571",Diederik Ebbinge,"Ton Kas,René van 't Hof,Porgy Franssen,|,See full cast & crew,",Netherlands,"Column Film,Vrijzinnig Protestantse Radio Omroep (VPRO),See more »,",,
1132,The Sensei,(2008)," Action, Drama, Sport            ",6.8,335,Diana Lee Inosanto,"Diana Lee Inosanto,Keith David,Melissa Taylor,|,See full cast & crew,",USA,"Heitmann Entertainment,Zen Mountain,See more »,","$2,200,000",
1133,Walang kawala,(2008), Drama            ,5.4,158,Joel Lamangan,"Polo Ravales,Joseph Bitangcol,Emilio Garcia,|,See full cast & crew,",Philippines,"DMV Entertainment,See more »,",,
1134,Midsummer Madness,(2007)," Comedy, Drama, Romance            ",6.2,447,Alexander Hahn,"Orlando Wells,Gundars Abolins,Maria de Medeiros,|,See full cast & crew,","Latvia,UK,Austria,Russia","Fischer Film,Kaupo Filma,Steve Walsh Productions,See more »,","$3,500,000",
1135,Goldfish Memory,(2003)," Comedy, Drama            ",6.4,"1,615",Liz Gill,"Sean Campion,Flora Montgomery,Stuart Graham,|,See full cast & crew,",Ireland,"Goldfish Films,See more »,",,
1136,Rolling,(2007)," Drama, Music, Romance            ",5.6,399,Billy Samoa Saleebey,"Sanoe Lake,Garrett Brawith,Rachel Hardisty,|,See full cast & crew,",USA,"Group in Progress,See more »,","$500,000","$103,209,"
1137,No Strings Attached,(II) (2009), Romance            ,7.2,29,David Lassman,"Amy Cluff,Gerrad Bohl,Christopher Sugarman,|,See full cast & crew,",USA,"Aisha Media,See more »,",,
1138,Jailbait,(2004), Drama            ,5.7,377,Brett C. Leonard,"Stephen Adly Guirgis,Michael Pitt,Laila Robins,|,See full cast & crew,",USA,"Belladonna Productions,See more »,",,"$5,741"
1139,The Gay Bed and Breakfast of Terror,(2007)," Comedy, Horror            ",3.6,378,Jaymes Thompson,"Mari Marks,Michael Soldier,Georgia Jean,|,See full cast & crew,",USA,"MoDean Pictures,See more »,",,
1140,Domaine,(2009)," Drama, Romance            ",5.7,133,Patric Chiha,"Béatrice Dalle,Isaïe Sultan,Alain Libolt,|,See full cast & crew,","France,Austria","Aurora Films,See more »,",,
1141,D'Agostino,(2012)," Drama, Sci-Fi            ",4.4,176,Jorge Ameer,"Jorge Ameer,Michael Andricopoulos,Angus Malcolm,|,See full cast & crew,","USA,Greece","A.J. Productions,See more »,",,
1142,Isla Bonita,(2015)," Comedy, Drama            ",6.4,273,Fernando Colomo,"Olivia Delcán,Fernando Colomo,Nuria Román,|,See full cast & crew,",Spain,"Coca-Cola Iberian Partners,Comba Films,Fundación Atlantic Copper,See more »,",,
1143,Scrooge & Marley,(2012)," Drama, Family, Music            ",6.9,66,,"David Pevsner,Tim Kazurinsky,Rusty Schwimmer,|,See full cast & crew,",USA,"Sam I Am Films,See more »,","$100,000",
1144,Janji Joni,(2005)," Adventure, Comedy, Romance            ",7.6,"1,084",Joko Anwar,"Nicholas Saputra,Mariana Renata,Rachel Maryam Sayidina,|,See full cast & crew,",Indonesia,"Kalyana Shira Film,See more »,","IDR 3,500,000,000",
1145,Petrang kabayo,(2010)," Comedy, Fantasy            ",5.1,102,Wenn V. Deramas,"Vice Ganda,Luis Manzano,Gloria Romero,|,See full cast & crew,",Philippines,"Viva Films,See more »,",,
1146,Contact High,(2009), Comedy            ,6.6,"1,073",Michael Glawogger,"Michael Ostrowski,Raimund Wallisch,Alexis Santiago Hernandez,|,See full cast & crew,","Austria,Germany,Poland,Luxembourg","Boje Buck Produktion,Filmfonds Wien,Iris Productions,See more »,",,
