,name,year,genre,rate,voter,director,star,country,company,budget,gross
2023,How to Survive a Plague,(2012)," Documentary, History, News            ",7.6,"3,404",David France,"Peter Staley,Larry Kramer,Iris Long,|,See full cast & crew,",USA,"Public Square Films,Ninety Thousand Words,Ted Snowdon Foundation,See more »,",,"$132,055"
2024,The Falls: Covenant of Grace,(2016)," Drama, Romance            ",7.1,445,Jon Garcia,"Nick Ferrucci,Benjamin Farmer,Curtis Edward Jackson,|,See full cast & crew,",USA,"Lake Productions,FauxMeme Productions,Lakey Productions,See more »,",,
2025,Make the Yuletide Gay,(2009)," Comedy, Romance            ",6.4,"2,944",Rob Williams,"Keith Jordan,Wyatt Fenner,Steve Callahan,|,See full cast & crew,",USA,"Guest House Films,See more »,",,
2026,Bickford Shmeckler's Cool Ideas,(2006)," Comedy, Romance            ",5.8,"3,094",Scott Lew,"Patrick Fugit,Olivia Wilde,Deon Richmond,|,See full cast & crew,",USA,"Depth of Field,Pillar Squared,Piller Squared/The Segan Company,See more »,","$1,000,000",
2027,Yazi Tura,(2004), Drama            ,7.7,"4,813",Ugur Yücel,"Kenan Imirzalioglu,Olgun Simsek,Bahri Beyat,|,See full cast & crew,","Turkey,Greece","Cinegram,Eurimages,Mahayana Film,See more »,","€1,440,000",
2028,August,(III) (2011)," Drama, Romance            ",5.9,"1,574",Eldar Rapaport,"Murray Bartlett,Edward Conna,Adrian Gonzalez,|,See full cast & crew,",USA,,,
2029,Front Cover,(2015)," Comedy, Drama, Romance            ",6.0,740,Ray Yeung,"Jake Choi,James Chen,Jennifer Neala Page,|,See full cast & crew,",USA,"NewVoice Production,See more »,",,"$26,305,"
2030,Nasty Baby,(2015), Drama            ,5.6,"2,033",Sebastián Silva,"Sebastián Silva,Tunde Adebimpe,Kristen Wiig,|,See full cast & crew,","USA,Chile","Fabula,Funny Balloons,Versatile,See more »,",,"$79,800,"
2031,Drink Me,(2015)," Drama, Horror            ",3.7,142,Daniel Mansfield,"Chris Ellis-Stanton,Emmett Friel,Darren Munn,",UK,"Mansfield Dark Productions,See more »,","£1,000",
2032,Mulberry St,(2006)," Horror, Sci-Fi, Thriller            ",5.6,"5,218",Jim Mickle,"Nick Damici,Kim Blair,Ron Brice,|,See full cast & crew,",USA,"Belladonna Productions,Mulberry Street Films LLC,See more »,","$60,000",
2033,Monster Pies,(2013)," Drama, Romance            ",6.4,"2,273",Lee Galea,"Tristan Barr,Lucas Linehan,Rohana Hayes,|,See full cast & crew,",Australia,"Indie Melbourne Productions,See more »,","AUD 30,000",
2034,Los héroes del mal,(2015), Drama            ,6.2,717,Zoe Berriatúa,"Emilio Palacios,Jorge Clemente,Beatriz Medina,|,See full cast & crew,",Spain,"Bestia Produce,Nadie es Perfecto,Pokeepsie Films,See more »,",,
2035,The Groomsmen,(2006)," Comedy, Drama, Music            ",6.2,"4,129",Edward Burns,"Edward Burns,Matthew Lillard,Brittany Murphy,|,See full cast & crew,",USA,"Marlboro Road Gang Productions,Bauer Martinez Studios,Blue Rider Pictures,See more »,","$3,000,000","$128,585,"
2036,Kicking Out Shoshana,(2014)," Comedy, Sport            ",4.9,295,Shay Kanot,"Oshri Cohen,Gal Gadot,Eli Finish,|,See full cast & crew,",Israel,"Artza Productions,United King Films,See more »,",,
2037,Partner,(2007)," Comedy, Drama, Romance            ",5.7,"9,620",David Dhawan,"Salman Khan,Govinda,Lara Dutta,|,See full cast & crew,",India,"Eros International,K Sera Sera,Sohail Khan Production,See more »,","INR 20,000,000","$1,062,840"
2038,I Want Your Love,(2012)," Drama, Romance            ",4.8,"1,097",Travis Mathews,"Jesse Metzger,Brontez Purnell,Ben Jasper,|,See full cast & crew,",USA,"Naked Sword,See more »,","$80,000",
2039,Chacun sa vie,(2017)," Comedy, Drama            ",4.3,210,Claude Lelouch,"Eric Dupond-Moretti,Johnny Hallyday,Nadia Farès,|,See full cast & crew,",France,"Les Films 13,Davis-Films,France 2 Cinéma,See more »,","€7,000,000",
2040,Sol Goode,(2003)," Comedy, Romance            ",5.5,"1,075",Danny Comden,"Amanda Anka,Jason Bateman,Beau Baxter,|,See full cast & crew,",USA,"After the Edge Films,Immortal Entertainment,Newman/Tooley Films,See more »,","$3,000,000",
2041,The Vintner's Luck,(2009)," Drama, Fantasy, Romance            ",5.7,701,Niki Caro,"Jérémie Renier,Keisha Castle-Hughes,Patrice Valota,|,See full cast & crew,","New Zealand,France","New Zealand Film Commission,New Zealand Film Production Fund,Ascension Films,See more »,","€8,500,000",
2042,Tony,(I) (2009)," Drama, Horror, Thriller            ",6.2,"2,911",Gerard Johnson,"Peter Ferdinando,Greg Kam,Ricky Grover,|,See full cast & crew,",UK,"Abbott Vision,Chump Films,Dan McCulloch Productions,See more »,",,
2043,Survive Style 5+,(2004)," Fantasy, Mystery, Romance            ",7.7,"8,591",Gen Sekiguchi,"Tadanobu Asano,Reika Hashimoto,Kyôko Koizumi,|,See full cast & crew,",Japan,"Tohokushinsha Film Corporation (TFC),See more »,",,
2044,L'imbalsamatore,(2002)," Drama, Romance            ",7.0,"1,821",Matteo Garrone,"Ernesto Mahieux,Valerio Foglia Manzillo,Elisabetta Rocchetti,|,See full cast & crew,",Italy,"Fandango,Ministero per i Beni e le Attività Culturali (MiBAC),See more »,",,"$55,606,"
2045,Like Cattle Towards Glow,(2015)," Drama, Sci-Fi            ",4.6,176,,"Nicolas Hau,Gabriel Norman,E.D. Yang,|,See full cast & crew,","Germany,France,Canada","Jürgen Brüning Filmproduktion,See more »,",,
2046,Heights,(2005)," Drama, Romance            ",7.0,"4,389",Chris Terrio,"Elizabeth Banks,Glenn Close,James Marsden,|,See full cast & crew,",USA,"Merchant Ivory Productions,See more »,",,"$1,158,405,"
2047,Women Talking Dirty,(1999)," Comedy, Romance            ",6.3,569,Coky Giedroyc,"Helena Bonham Carter,Gina McKee,Eileen Atkins,|,See full cast & crew,",UK,"Jean Doumanian Productions,Petunia Productions,Rocket Pictures,See more »,","$5,000,000",
2048,The Task,(2011), Horror            ,4.3,"3,081",Alex Orwell,"Alexandra Staden,Victor McGuire,Sean McConaghy,|,See full cast & crew,",USA,"After Dark Films,See more »,",,
2049,Wild Side,(2004)," Drama, Romance            ",6.5,919,Sébastien Lifshitz,"Stéphanie Michelini,Yasmine Belmadi,Edouard Nikitine,|,See full cast & crew,","France,Belgium,UK","Maïa Films,YC Alligator Film,Zephyr Films,See more »,",,"$15,355,"
2050,Telstar: The Joe Meek Story,(2008)," Biography, Drama, Music            ",6.5,"1,446",Nick Moran,"Con O'Neill,Kevin Spacey,Pam Ferris,|,See full cast & crew,",UK,"Aspiration Films,See more »,","£1,250,000",
2051,The Blackout,(2013), Comedy            ,2.7,422,Matt Hish,"Michael Graziadei,Scott Rosa,Flood Reed,|,See full cast & crew,",USA,"Glossy Pictures,La Dolce Vita Inc.,See more »,","$1,300,000",
2052,C.S.A.: The Confederate States of America,(2004)," Comedy, Drama, War            ",6.4,"4,443",Kevin Willmott,"Greg Kirsch,Renee Patrick,Molly Graham,|,See full cast & crew,",USA,"Hodcarrier Films,See more »,",,"$671,122,"
2053,F. est un salaud,(1998)," Drama, Music, Romance            ",7.0,"2,228",Marcel Gisler,"Frédéric Andrau,Vincent Branchet,Urs Peter Halter,|,See full cast & crew,","France,Switzerland","Vega Film,Avventura Films,Arena Films,See more »,",,
2054,The Rainbow Bridge Motel,(2018)," Comedy, Romance            ",0.0,0,,"Wilson Jermaine Heredia,Diane Gaidry,Josie DiVincenzo,|,See full cast & crew,",USA,,,
2055,Desde allá,(2015)," Drama, Romance            ",6.6,"2,891",Lorenzo Vigas,"Alfredo Castro,Luis Silva,Jericó Montilla,|,See full cast & crew,","Venezuela,Mexico","Factor RH Producciones,Malandro Films,Lucia Films,See more »,",,"$30,108,"
2056,Hors les murs,(2012)," Drama, Romance            ",6.6,"1,210",David Lambert,"Matila Malliarakis,Guillaume Gouix,David Salles,|,See full cast & crew,","Belgium,Canada,France","Frakas Productions,Boréal Films,Balthazar Productions,See more »,",,
2057,"Sex, Death and Bowling",(2015)," Comedy, Drama, Family            ",5.2,297,Ally Walker,"Joshua Rush,Adrian Grenier,Joanna Ranee Wood,|,See full cast & crew,",USA,,,"$5,236,"
2058,Parada,(2011)," Comedy, Drama            ",7.3,"10,446",Srdjan Dragojevic,"Nikola Kojo,Milos Samolov,Hristina Popovic,|,See full cast & crew,","Serbia,Slovenia,Croatia,France,Republic of Macedonia,UK","Delirium,Eurimages,Film and Music Entertainment (F&ME),See more »,","€1,300,000",
2059,Bridegroom,(2013), Documentary            ,7.9,"4,150",Linda Bloodworth-Thomason,"Cindy Bitney,David Crone,Jessica Mitchell,|,See full cast & crew,",USA,"Organica Music Group,See more »,","$385,000",
2060,Bastard,(I) (2015), Horror            ,4.6,754,,"Rebekah Kennedy,Ellis Greer,Dan Creed,|,See full cast & crew,",USA,"Big Bad Film,See more »,","$287,000",
2061,Adam & Steve,(2005)," Comedy, Drama, Music            ",6.0,"2,823",Craig Chester,"Craig Chester,Malcolm Gets,Parker Posey,|,See full cast & crew,",USA,"Funny Boy Films,See more »,",,"$309,384,"
2062,Hellbent,(2004)," Horror, Thriller            ",5.5,"2,141",Paul Etheredge,"Dylan Fergus,Bryan Kirkwood,Hank Harris,|,See full cast & crew,",USA,"Sneak Preview Entertainment,See more »,",,"$187,786,"
2063,The 24th Day,(2004), Thriller            ,6.6,"3,313",Tony Piccirillo,"James Marsden,Scott Speedman,Sofía Vergara,|,See full cast & crew,",USA,"Big Teddy Films,Nazz Productions,See more »,","$1,000,000","$14,107,"
2064,The Architect,(2006), Drama            ,5.6,"1,050",Matt Tauber,"Anthony LaPaglia,Viola Davis,Isabella Rossellini,|,See full cast & crew,",USA,"Sly Dog Films,HDNet Films,See more »,",,"$12,644,"
2065,Notre paradis,(2011)," Crime, Drama, Romance            ",5.7,"1,186",Gaël Morel,"Stéphane Rideau,Dimitri Durdaine,Béatrice Dalle,|,See full cast & crew,",France,"Alfama Films,Rhône-Alpes Cinéma,Région Rhône-Alpes,See more »,","€600,000",
2066,Como una novia sin sexo,(2016)," Comedy, Drama, Romance            ",6.0,260,Lucas Santa Ana,"Javier De Pietro,Agustín Pardella,Marcos Ribas,|,See full cast & crew,",Argentina,"Sombracine Producciones,See more »,","$400,000",
2067,American Translation,(2011), Drama            ,5.4,685,,"Lizzie Brocheré,Pierre Perrier,Karl E. Landler,|,See full cast & crew,",France,"Toloda,L.C.J. Editions & Productions,Sama Productions,See more »,",,
2068,Tiger Orange,(2014), Drama            ,6.6,"1,010",Wade Gasque,"Mark Strano,Frankie Valenti,Gregory Marcel,|,See full cast & crew,",USA,,"$100,000",
2069,Capital Games,(2013), Romance            ,5.5,496,Ilo Orleans,"Rebekah Apodaca,Lena Ann Balambao,Cristo Cabrera,|,See full cast & crew,",USA,"G.A. Hauser Collection,ad hoc productions,See more »,","$200,000",
2070,"Les garçons et Guillaume, à table!",(2013), Comedy            ,6.7,"6,678",Guillaume Gallienne,"Guillaume Gallienne,André Marcon,Françoise Fabian,|,See full cast & crew,","France,Belgium","LGM Productions,Rectangle Productions,Don't Be Shy Productions,See more »,",,
2071,Le refuge,(2009), Drama            ,6.4,"2,368",François Ozon,"Isabelle Carré,Louis-Ronan Choisy,Pierre Louis-Calixte,|,See full cast & crew,",France,"Eurowide Film Production,FOZ,France 2 Cinéma,See more »,",,"$34,422,"
2072,Aaron Albeit a Hero,(2009)," Action, Comedy, Thriller            ",4.5,121,Paul Bright,"Matthew Burnett,Rafiel Soto,Tony Bottorff,|,See full cast & crew,",USA,"Paul Bright Films,Silly Bunny Pictures,See more »,",,
2073,The Marriage,(2017)," Drama, Romance            ",7.1,149,Blerta Zeqiri,"Alban Ukaj,Adriana Matoshi,Genc Salihu,|,See full cast & crew,","Kosovo,Albania","Beze,Bunker Film Plus,See more »,","€447,100",
2074,West of Eden,(2017)," Drama, Romance            ",4.6,129,Alastair Riddell,"Kieran Foster,Luke Thompson,Peter Hansen,|,See full cast & crew,",New Zealand,"Little Red Hen Pictures,Hilltop Films,See more »,",,
2075,Valentine Road,(2013), Documentary            ,7.1,"1,253",Marta Cunningham,"James Bing,Jeremy Bing,Rosalie Black,|,See full cast & crew,",USA,"Bunim-Murray Productions (BMP),Eddie Schmidt Productions,See more »,",,
2076,These Foolish Things,(2005)," Comedy, Drama, Romance            ",5.9,279,Julia Taylor-Stanley,"Charlotte Lucas,Craig Rooke,Julia McKenzie,|,See full cast & crew,",UK,"Micro Fusion 2004-4,These Foolish Things Ltd.,See more »,","£6,000,000",
2077,Magnifica presenza,(2012)," Comedy, Drama, Fantasy            ",6.7,"4,457",Ferzan Ozpetek,"Elio Germano,Margherita Buy,Vittoria Puccini,|,See full cast & crew,",Italy,"Fandango,Faros Film,Rai Cinema,See more »,",,
2078,Speedway Junky,(1999)," Crime, Drama, Romance            ",5.3,"1,505",Nickolas Perry,"Richard Balin,Jaime Bergman,Jesse Bradford,|,See full cast & crew,",USA,"Magic Entertainment Inc.,Golan-Globus Productions,Miracle Entertainment,See more »,","$1,000,000","$17,127"
2079,Big Eden,(2000)," Comedy, Drama, Romance            ",7.4,"3,721",Thomas Bezucha,"Arye Gross,Eric Schweig,Tim DeKay,|,See full cast & crew,",USA,"Chaiken Films,See more »,",,"$512,451,"
2080,My Brother... Nikhil,(2005)," Drama, Romance, Sport            ",7.4,983,Onir,"Sanjay Suri,Juhi Chawla,Purab Kohli,|,See full cast & crew,",India,"Four Front Films,See more »,",,
2081,Day Zero,(2007), Drama            ,6.0,"2,638",Bryan Gunnar Cole,"Elijah Wood,Chris Klein,Jon Bernthal,|,See full cast & crew,",USA,"Indalo Productions,See more »,","$2,000,000","$13,800,"
2082,Chacun sa nuit,(2006), Drama            ,5.5,"1,161",,"Lizzie Brocheré,Arthur Dupont,Guillaume Baché,|,See full cast & crew,","France,Denmark","Toloda,Zentropa Entertainments,Liberator Productions,See more »,","€1,400,000","$18,435,"
2083,Cibrâil,(2011)," Drama, Romance            ",5.1,452,Tor Iben,"Sinan Hancili,Engin Sert,Martina Hesse,|,See full cast & crew,",Germany,"Feel Bad Movies,See more »,",,
2084,Kissing Darkness,(2014)," Comedy, Horror, Thriller            ",3.7,206,James Townsend,"Nick Airus,Allusia Alusia,Sean Benedict,|,See full cast & crew,",USA,"In the Pink Productions,Kerwi,Kissing Darkness,See more »,","$30,000",
2085,El tercero,(2014)," Drama, Romance            ",6.1,524,Rodrigo Guerrero,"Carlos Echevarría,Emiliano Dionisi,Nicolás Armengol,",Argentina,"Twins Latin Films,See more »,",,
2086,Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai,(2014)," Animation, Romance            ",8.0,160,Chiaki Kon,"Tôru Furuya,Yui Horie,Ken'yû Horiuchi,|,See full cast & crew,",Japan,"Studio DEEN,See more »,",,
2087,Ang pagdadalaga ni Maximo Oliveros,(2005), Drama            ,7.1,"1,405",Auraeus Solito,"Nathan Lopez,Soliman Cruz,J.R. Valentin,|,See full cast & crew,",Philippines,"Cinemalaya Foundation,UFO Pictures,See more »,",,
2088,En la Gama de los Grises,(2015)," Drama, Romance            ",6.2,"1,599",Claudio Marcone,"Francisco Celhay,Emilio Edwards,Daniela Ramírez,|,See full cast & crew,",Chile,"Tantan Films,Lucho Film,See more »,",,
2089,Praia do Futuro,(2014)," Drama, Romance            ",6.0,"2,275",Karim Aïnouz,"Wagner Moura,Clemens Schick,Jesuíta Barbosa,|,See full cast & crew,","Brazil,Germany","Coração da Selva,Hank Levine Film,Watchmen Productions,See more »,","$4,000,000","$20,262,"
2090,Betoniyö,(2013), Drama            ,6.5,875,Pirjo Honkasalo,"Johannes Brotherus,Jari Virman,Anneli Karppinen,|,See full cast & crew,","Finland,Sweden,Denmark","Plattform Produktion,Magic Hour Films ApS,Oy Bufo Ab,See more »,","€1,620,000",
2091,In the Family,(2011)," Drama, Romance            ",7.0,621,Patrick Wang,"Sebastian Banes,Patrick Wang,Trevor St. John,|,See full cast & crew,",USA,"In the Family,See more »,",,"$15,724,"
2092,Off the Map,(2003), Drama            ,7.2,"3,118",Campbell Scott,"Valentina de Angelis,Joan Allen,Sam Elliott,|,See full cast & crew,",USA,"Holedigger Films,See more »,",,"$1,310,368,"
2093,Oxygono,(2003)," Drama, Romance            ",5.1,994,,"Nena Menti,Maria Kavoyianni,Akilas Karazisis,|,See full cast & crew,",Greece,"Mega Channel,FilmNet,Greek Film Center,See more »,",,"$21,024,"
2094,Ruben Guthrie,(2015)," Comedy, Drama, Romance            ",5.8,525,Brendan Cowell,"Patrick Brammall,Alex Dimitriades,Abbey Lee,|,See full cast & crew,",Australia,"Quattro Risk Services,See more »,",,
2095,Shank,(2009), Drama            ,6.3,"2,290",,"Wayne Virgo,Marc Laurent,Tom Bott,|,See full cast & crew,",UK,"FAQs,See more »,","£20,000",
2096,Oi do chun,(2009)," Crime, Drama, Romance            ",5.1,219,Simon Chung,"Chi-Kin Lee,Kin-Fat Lai,Alex Wong,|,See full cast & crew,","Hong Kong,China",,,
2097,Spork,(2010), Comedy            ,6.8,934,J.B. Ghuman Jr.,"Savannah Stehlin,Rodney Eastman,Robert Bradvica,|,See full cast & crew,",USA,"Last Bastion Entertainment,Archer Productions,11:11 Entertainment Inc.,See more »,",,
2098,Daddy,(I) (2015)," Comedy, Drama, Mystery            ",5.2,502,Gerald McCullouch,"Gerald McCullouch,Dan Via,Jaime Cepero,|,See full cast & crew,",USA,"From Stage To Screen,See more »,",,
2099,Brüder der Nacht,(2016), Documentary            ,5.7,166,Patric Chiha,"Stefan,Yonko,Asen,|,See full cast & crew,",Austria,"Wildart Film,See more »,",,
2100,Sassy Pants,(2012)," Comedy, Drama            ",6.2,"1,605",Coley Sohn,"Anna Gunn,Ashley Rickards,Martin Spanjers,|,See full cast & crew,",USA,"Ministry of Content,Sassy Pictures,Spruce Street Films,See more »,",,
2101,Saturno contro,(2007)," Drama, Romance            ",6.7,"3,915",Ferzan Ozpetek,"Stefano Accorsi,Margherita Buy,Pierfrancesco Favino,|,See full cast & crew,","Italy,France,Turkey","Medusa Film,R&C Produzioni,Faros Film,See more »,","€5,500,000",
2102,Te prometo anarquía,(2015), Drama            ,6.4,748,Julio Hernández Cordón,"Diego Calva Hernández,Eduardo Eliseo Martinez,Shvasti Calderón,|,See full cast & crew,","Mexico,Germany","Interior13 Cine,Fondo para la Producción Cinematográfica de Calidad (FOPROCINE),Rohfilm,See more »,","$500,000",
2103,Die Geschwister,(2016), Drama            ,5.6,153,Jan Krüger,"Vladimir Burlakov,Julius Nitschkoff,Irina Potapenko,|,See full cast & crew,","Germany,Poland","Schramm Film Koerner & Weber,Tempus Film,Westdeutscher Rundfunk (WDR),See more »,",,
2104,Huhwihaji anha,(2006)," Drama, Romance            ",6.7,"1,626",Hee-il Leesong,"Nam-gil Kim,Young-hoon Lee,Hyeon-cheol Jo,|,See full cast & crew,",South Korea,"Generation Blue Films,See more »,",,"$14,620,"
2105,Arizona Sky,(2008)," Drama, Romance            ",5.6,406,Jeff London,"Blaise Godbe Lipman,Kyle Buckland,Eric Dean,|,See full cast & crew,",USA,"Jeffery London Productions,Guardian Pictures,See more »,",,
2106,Touch of Pink,(2004)," Drama, Comedy, Romance            ",6.6,"3,799",Ian Iqbal Rashid,"Jimi Mistry,Kris Holden-Ried,Suleka Mathew,|,See full cast & crew,","Canada,UK","Martin Pope Productions,Sienna Films,See more »,",,"$564,535,"
2107,Wild Tigers I Have Known,(2006), Drama            ,6.2,"1,944",Cam Archer,"Malcolm Stumpf,Patrick White,Max Paradise,|,See full cast & crew,",USA,"Cut and Paste Films,See more »,","$50,000","$9,946"
