,name,year,genre,rate,voter,director,star,country,company,budget,gross
874,The Boom Boom Girls of Wrestling,(2015)," Drama, Horror, Mystery            ",5.4,7,Carolin Von Petzholdt,"Melissa Biethan,William F. Bryant,Michael Gantz,|,See full cast & crew,",USA,"Exciting Films,See more »,","$1,000,000",
875,La robe du soir,(2009), Drama            ,6.5,256,Myriam Aziza,"Alba Gaïa Bellugi,Lio,Sophie Mounicot,|,See full cast & crew,",France,"Mille et Une Productions,Rhône-Alpes Cinéma,Centre National de la Cinématographie (CNC),See more »,",,
876,Finding Mr. Wright,(2011)," Comedy, Romance            ",4.5,227,Nancy Criss,"Matthew Montgomery,Rebekah Kochan,David Shae,|,See full cast & crew,",USA,"NANDAR Entertainment Group,Proteus Pictures,See more »,",,
877,The Vampire's Seduction,(1998)," Comedy, Drama, Fantasy            ",3.2,117,John Bacchus,"Tina Krause,Paige Turner,Kiki Michaels,|,See full cast & crew,",USA,"Brain Escape Pictures,E.I. Independent Cinema,See more »,",,
878,Irene in Time,(2009)," Comedy, Drama, Romance            ",4.5,166,Henry Jaglom,"Tanna Frederick,Andrea Marcovicci,Victoria Tennant,|,See full cast & crew,",USA,"Irene in Time,The Rainbow Film Company,See more »,","$2,000,000","$194,316,"
879,À vendre,(1998)," Drama, Mystery, Romance            ",6.6,526,Laetitia Masson,"Sandrine Kiberlain,Sergio Castellitto,Jean-François Stévenin,|,See full cast & crew,",France,"Canal+,Cuel Lavalette Productions,La Sept Cinéma,See more »,",,
880,Du Bunui Gyulhonsikgwa Han Bunui Jangryesik,(2012)," Comedy, Romance            ",6.3,309,Jho Kwang-soo Kim,"Dong-Yoon Kim,Hyeon-kyeong Ryu,Seung-do Han,|,See full cast & crew,",South Korea,"Generation Blue Films,See more »,",,
881,West Hollywood Motel,(2013), Comedy            ,5.3,426,Matt Riddlehoover,"Matt Riddlehoover,Andrew Matarazzo,Amy Kelly,|,See full cast & crew,",USA,"Bring Chase Productions,See more »,","$100,000",
882,La Petite Mort II,(2014)," Horror, Thriller            ",3.5,94,Marcel Walz,"Annika Strauss,Yvonne Wölke,Mika Metz,|,See full cast & crew,","Germany,Austria","Matador Film,See more »,","€100,000",
883,Deti samotáru,(2018)," Comedy, Drama            ",0.0,0,Olga Dabrowská,"Ivana Chýlková,Jaroslav Plesl,Tomás Hanák,|,See full cast & crew,",Czech Republic,"DonArt Production,See more »,",,
884,Les invisibles,(2012)," Documentary, Romance            ",7.5,407,Sébastien Lifshitz,"Bernard,Catherine,Christian,|,See full cast & crew,",France,"Zadig Films,Rhône-Alpes Cinéma,Sylicone,See more »,",,
885,Insatiable,(2008), Thriller            ,7.3,22,Jessie Kirby,"John Cronin,Laura Donnelly,Damien Kearney,|,See full cast & crew,",Ireland,"Kirbyfilms,See more »,","€250,000",
886,Lisístrata,(2002)," Comedy, Romance            ",4.5,441,Francesc Bellmunt,"Maribel Verdú,Juan Luis Galiardo,Javier Gurruchaga,|,See full cast & crew,",Spain,"A. Llorens Olivé Producciones Cinematográficas S.A.,Fair Play Produccions S.A.,See more »,","€3,000,000",
887,Oublier Cheyenne,(2005)," Drama, Romance            ",6.5,313,Valérie Minetto,"Mila Dekker,Aurélia Petit,Malik Zidi,|,See full cast & crew,",France,"Bandonéon,Adria Films,Centre National de la Cinématographie (CNC),See more »,",,"$788,"
888,Intentions,(2003)," Drama, Romance            ",4.8,195,Luane Beck,"Deidre Kotch,Katherine Lee,Maria Biber-Ferro,|,See full cast & crew,",USA,,,
889,Mania,(2015), Horror            ,4.9,57,Jessica Cameron,"Tristan Risk,Ellie Church,Carlo Mendez,|,See full cast & crew,",USA,"Small Town Girl Productions,See more »,",,
890,Killing Zelda Sparks,(2007)," Comedy, Drama            ",5.2,262,Jeff Glickman,"Vincent Kartheiser,Sarah Carter,Geoffrey Arend,|,See full cast & crew,","Canada,USA","Sudden Storm Productions,Barstool Words Productions Inc.,See more »,",,
891,Straight-Jacket,(2004)," Comedy, Romance            ",6.6,750,Richard Day,"Matt Letscher,Carrie Preston,Adam Greer,|,See full cast & crew,",USA,"SRO Pictures,See more »,",,"$45,463,"
892,The Book of Birdie,(2017), Fantasy            ,5.6,42,Elizabeth E. Schuch,"Suzan Crowley,Kathryn Browning,Kymberly Mellen,|,See full cast & crew,",UK,"Melancholy Star,Fantaspoa Produções,See more »,",,
893,Do I Love You?,(2002)," Comedy, Drama, Romance            ",4.1,142,Lisa Gornick,"Harri Alexander,Birgitta Bernhard,Darren Black,|,See full cast & crew,",UK,"Valiant Doll,See more »,",,
894,Nu huan,(1999)," Comedy, Documentary            ",5.8,50,,"Yea-Ling Chang,Ming-Wei Kao,Miho Nomoto,|,See full cast & crew,",Taiwan,,,
895,Dildo Diaries,(2002)," Comedy, Drama, Romance            ",7.4,79,,"Molly Ivins,Annie Sprinkle,Carol Queen,|,See full cast & crew,",USA,"IA Films Inc.,See more »,",,
896,L.G.B.T. Love Stories,(2016), Comedy            ,4.4,7,,"Frederic Farina,Christina Russo,Danny Martinez,|,See full cast & crew,",,"Transflix Productions,E.B.G. Productions,PL Entertainment,See more »,","$20,000",
897,Kill the Monsters,(2018)," Comedy, Musical, Romance            ",8.0,14,Ryan Lonergan,"Jack Ball,Laura Brocca,Julia Campanelli,|,See full cast & crew,",USA,,,
898,Modern Love,(2008), Comedy            ,5.3,261,Stéphane Kazandjian,"Alexandra Lamy,Stéphane Rousseau,Bérénice Bejo,|,See full cast & crew,",France,"Galatée Films,Delante Films,Cirrus Communications,See more »,","€5,269,000",
899,Suicide Notes,(2013), Horror            ,8.3,22,Travis Ammons,"Lou Martini Jr.,Sue Rock,Jared Doreck,|,See full cast & crew,",USA,,"$675,000",
900,Hell Glades,(2013)," Horror, Romance, Sci-Fi            ",3.6,37,Aiden Dillard,"Aiden Dillard,Deborah Funes,Belkys Galvez,|,See full cast & crew,",USA,"Accord Productions,See more »,","$200,000",
901,Amalia,(II) (2018), Drama            ,5.0,8,Omar Rodriguez-Lopez,"Jacquelin Arroyo,Verina Banks,Victor Boneva,|,See full cast & crew,",USA,,,
902,The Piano Room,(2013)," Drama, Romance            ",7.0,199,Igor Ivanov Izi,"Natasha Petrovic,Jovica Mihajlovski,Svetozar Cvetkovic,|,See full cast & crew,",Republic of Macedonia,"Skopje Film Studio,See more »,",,
903,Kkotgwa sijak,(2009)," Action, Romance, Sci-Fi            ",5.5,137,Kyu-dong Min,"Jeong-hwa Eom,Jung-min Hwang,Hyo-jin Kim,|,See full cast & crew,",South Korea,"Cinergy,Daisy Entertainment,Soo Film Company,See more »,",,
904,Archangel Alpha,(2016), Drama            ,0.0,0,Aaron D. Martin,"Nichelle Aiden,Katherine Joan Taylor,Don Lee,|,See full cast & crew,",USA,"Chance Studios,See more »,","$50,000",
905,Duda,(2003), Drama            ,4.7,84,Crisaldo Pablo,"Andoy Ranay,Paulo Gabriel,Jojo Nones,|,See full cast & crew,",Philippines,"Grupong Sinehan,UP Cineastes' Studio,See more »,",,
906,La noche del hermano,(2005)," Crime, Horror, Thriller            ",5.4,138,Santiago García de Leániz,"Jan Cornet,María Vázquez,Pablo Rivero,|,See full cast & crew,",Spain,"Producciones La Iguana S.L.,Alta Producción,See more »,","€2,100,000",
907,Gawi,(2000), Comedy            ,5.3,855,Byeong-ki Ahn,"Gyu-ri Kim,Ji-won Ha,Jeong-yun Choi,|,See full cast & crew,",South Korea,"Mythos Film,Tube Entertainment,Tube Investment,See more »,",,
908,Cleaver Family Reunion,(2013)," Action, Comedy, Horror            ",4.1,218,H.M. Coakley,"Trae Ireland,Sandy Simmons,Efé,|,See full cast & crew,",USA,"The Asylum,See more »,",,
909,Dyke Hard,(2014)," Comedy, Romance            ",4.9,279,Bitte Andersson,"Peggy Sands,Alle Eriksson,M. Wågensjö,|,See full cast & crew,",Sweden,"Filmlance International AB,Tribad,See more »,","SEK 1,850,000",
910,I Want to Get Married,(2011)," Comedy, Romance            ",3.8,131,William Clift,"Matthew Montgomery,Ashleigh Sumner,Emrhys Cooper,|,See full cast & crew,",USA,"Everything Is Going to Be Just Fine Productions,Proteus Pictures,See more »,","$50,000",
911,Spanish Fly,(1998), Drama            ,4.6,151,Daphna Kastner,"Daphna Kastner,Toni Cantó,Martin Donovan,|,See full cast & crew,","Spain,UK,France","Banfilm,Pinnacle Pictures,Portman Productions,See more »,",,"$11,147,"
912,Was am Ende zählt,(2007)," Comedy, Fantasy, Romance            ",6.7,187,Julia von Heinz,"Paula Kalenberg,Marie-Luise Schramm,Benjamin Kramme,|,See full cast & crew,","Germany,France","Credofilm,Westdeutscher Rundfunk (WDR),Arte,See more »,",,
913,Straight Story,(2006), Drama            ,5.7,"2,572",,"Hristos Hatzipanagiotis,Vladimiros Kiriakidis,Anthem Moss,|,See full cast & crew,",Greece,"Argonauts Productions S.A.,Attika S.A.,Audio Visual Enterprises,See more »,",,
914,Tatlo... Magkasalo,(1998), Drama            ,5.0,23,Carlos Siguion-Reyna,"Ara Mina,Tonton Gutierrez,Rita Avila,|,See full cast & crew,",Philippines,"Reyna Films,See more »,",,
915,Heung Gong ngaai maan nau ji sau sing pui yuk,(2003), Drama            ,5.1,77,Dick Lau,"Akeno Junko,Grace Lam,Wen-Wei Lin,|,See full cast & crew,",Hong Kong,"Matrix Productions,See more »,",,
916,Mein Freund aus Faro,(2008)," Comedy, Drama            ",6.5,401,Nana Neul,"Anjorka Strechel,Lucie Hollmann,Manuel Cortez,|,See full cast & crew,",Germany,"Westdeutscher Rundfunk (WDR),Wüste Film West GmbH,See more »,",,
917,Toppuresu,(2008), Horror            ,6.4,65,Eiji Uchida,"Mina Shimizu,Erika Okuda,Aya Ohmasa,|,See full cast & crew,",Japan,"Scarecrow,Tokyo Sakura Print,See more »,",,
918,Don't Look in the Cellar,(2008)," Documentary, Biography, News            ",2.2,250,Dennis Devine,"Randal Malone,Shevaun Kastl,Tara Shayne,|,See full cast & crew,",USA,"Saint James Films,Tom Cat Films,See more »,","$1,200,000",
919,The Case Against 8,(2014)," Comedy, Music            ",7.4,966,,"Ted Olson,Christopher D. Dusseault,Jeffrey J. Zarrillo,|,See full cast & crew,",USA,"Moore's Filmed Goods and Services,Tripod Media,See more »,",,
920,Isi/Disi - Amor a lo bestia,(2004)," Crime, Drama            ",4.4,"1,096",Chema de la Peña,"Santiago Segura,Florentino Fernández,Jaydy Michel,|,See full cast & crew,",Spain,"Lolafilms,MTV Films Europe,Intuition Films,See more »,",,
921,Iowa,(2005)," Drama, Romance            ",5.2,355,Matt Farnsworth,"Matt Farnsworth,Diane Foster,John Savage,|,See full cast & crew,",USA,"Full Fathom 5,See more »,","$2,000,000",
922,Dance Me to My Song,(1998)," Drama, Romance            ",7.1,286,Rolf de Heer,"Heather Rose,Joey Kennedy,John Brumpton,|,See full cast & crew,",Australia,"Smile Production,Vertigo Productions,See more »,",,
923,Stud Life,(2012), Comedy            ,5.8,82,Campbell Ex,"T'Nia Miller,Kyle Treslove,Robyn Kerr,|,See full cast & crew,",UK,"New Lime Republic,See more »,","£250,000",
924,Ni à vendre ni à louer,(2011)," Biography, Drama            ",5.7,312,Pascal Rabaté,"Jacques Gamblin,Maria de Medeiros,François Damiens,|,See full cast & crew,",France,"Loin Derrière L'Oural,Canal+,CinéCinéma,See more »,",,
925,Untold,(II) (2014), Documentary            ,6.7,27,Gina M. Garcia,"Terri Ivens,Melody Butiu,Jennifer Rubin,|,See full cast & crew,",USA,"Traveling Buddha Productions,Untold the Film,See more »,","$1,000,000",
926,Outrage,(I) (2009), Documentary            ,7.6,"1,536",Kirby Dick,"Barney Frank,Tammy Baldwin,Wayne Barrett,|,See full cast & crew,",USA,"Chain Camera Pictures,Red Envelope Entertainment,Tectonic Theater Project,See more »,",,"$44,416,"
927,The Out List,(2013), Drama            ,7.2,589,Timothy Greenfield-Sanders,"Dustin Lance Black,R. Clarke Cooper,Wade Davis,|,See full cast & crew,",USA,"Perfect Day Films,See more »,",,
928,Love My Life,(2006)," Comedy, Romance            ",6.2,737,Kôji Kawano,"Rei Yoshii,Asami Imajuku,Naomi Akimoto,|,See full cast & crew,",Japan,"Love My Life Partners,See more »,",,
929,A Family Affair,(2001), Comedy            ,5.0,282,Helen Lesnick,"Helen Lesnick,Erica Shaffer,Arlene Golonka,|,See full cast & crew,",USA,"Atta Girl Productions,See more »,",,"$41,463,"
930,Shishunki gokko,(2014)," Comedy, Horror            ",5.8,36,Raita Kuramoto,"Honoka Miki,Misato Aoyama,Rina Aizawa,|,See full cast & crew,",Japan,"Is.Field,See more »,",,
931,Crustacean,(2009), Documentary            ,6.4,38,L.J. Dopp,"Hannah Harper,Peter Atkins,Angela Berliner,|,See full cast & crew,",USA,"Irena Belle Films,See more »,",,
932,GTFO: Get the F&#% Out,(2015)," Comedy, Drama            ",3.8,394,Shannon Sun-Higginson,"Leigh Alexander,Jenny Haniver,Robin Hunicke,|,See full cast & crew,",,,,
933,My Little Friend,(2011), Documentary            ,4.7,45,Dee Herlihy,"Dee Herlihy,Jessica Pierson,Ryan Balas,|,See full cast & crew,",USA,"Robel Films,See more »,",,
934,Trembling Before G-d,(2001), Drama            ,7.1,863,Sandi Simcha Dubowski,"Shlomo Ashkinazy,Steve Greenberg,Nathan Lopes Cardozo,|,See full cast & crew,","Israel,France,USA","Cinephil,Keshet Broadcasting,Pretty Pictures,See more »,",,"$619,612,"
935,A Reason,(2014)," Comedy, Drama, Romance            ",6.6,47,Dominique Schilling,"Magda Apanowicz,Nick Eversman,Marion Ross,|,See full cast & crew,",USA,"Risberg Schilling Productions,Altero Entertainment,See more »,",,"$12,836,"
936,Tru Loved,(2008), Romance            ,5.9,837,Stewart Wade,"Najarra Townsend,Jake Abel,Matthew Thompson,|,See full cast & crew,",USA,"BrownBag Productions (II),Tru Loved,See more »,",,"$9,467,"
937,Love Life,(2006)," Comedy, Horror            ",5.5,195,Damion Dietz,"Keith Bearden,Stephan D. Gill,Ronnie Kerr,|,See full cast & crew,",USA,"New Media Entertainment LLC,See more »,",,
938,Zombio 2: Chimarrão Zombies,(2013), Horror            ,6.0,47,Petter Baiestorf,"Airton Bratz,Elio Copini,Gisele Ferran,|,See full cast & crew,",Brazil,"Bulhorgia Produções,Canibal Filmes,See more »,",,
939,Snakewoman,(2005)," Comedy, Romance            ",3.6,218,Jesús Franco,"Carmen Montes,Fata Morgana,Christie Levin,|,See full cast & crew,","Spain,USA","One Shot Productions,See more »,",,
940,"Love, Ludlow",(2005)," Comedy, Drama            ",6.8,630,Adrienne Weiss,"Alicia Goranson,David Eigenberg,Brendan Sexton III,|,See full cast & crew,",USA,"Washington Square Films,See more »,","$125,000",
941,Gossip,(II) (2000)," Comedy, Drama            ",4.8,708,Colin Nutley,"Pernilla August,Helena Bergström,Stina Ekblad,|,See full cast & crew,",Sweden,"Nordisk Film- & TV-Fond,SVT Drama,Svensk Filmindustri (SF),See more »,",,
942,Lapsia ja aikuisia - Kuinka niitä tehdään?,(2004)," Drama, Fantasy            ",6.2,"1,208",Aleksi Salmenperä,"Minna Haapkylä,Kari-Pekka Toivonen,Minttu Mustakallio,|,See full cast & crew,","Finland,Sweden","Blind Spot Pictures Oy,Sonet Film AB,Film i Väst,See more »,","€1,200,000",
943,Palácios de Pena,(2011), Horror            ,5.9,95,,"Alcina Abrantes,Andreia Martina,Catarina Gaspar,|,See full cast & crew,",Portugal,"A Mutual Respect Productions,See more »,",,
944,Voyeur.com,(2000), Drama            ,1.7,477,Serge Rodnunsky,"Jena Romano,Adam Weiner,Tawnya Richardson,|,See full cast & crew,",USA,"Rojak Films,See more »,",,
945,While You Weren't Looking,(2015)," Comedy, Romance            ",6.4,32,Catherine Stewart,"Camilla Waldman,Sandi Schultz,Fezile Mpela,|,See full cast & crew,",South Africa,"Out in Africa Gay and Lesbian Film Festival,Phat Free Films,Puo Pha Productions,See more »,","ZAR 8,000,000",
946,Histórias de Amor Duram Apenas 90 Minutos,(2009)," Animation, Romance            ",6.6,442,Paulo Halm,"Caio Blat,Lúcia Bronstein,Hugo Carvana,|,See full cast & crew,",Brazil,,,
947,Asagao to Kase-san,(2018)," Horror, Western            ",8.0,36,Takuya Satô,"Minami Takahashi,Ayane Sakura,Ibuki Kido,",Japan,,,
948,Vampire Junction,(2001)," Comedy, Drama            ",2.8,163,Jesús Franco,"Samantha Olsen,Lina Romay,Viktor Seastrom,|,See full cast & crew,",USA,"One Shot Productions,See more »,",,
949,Carts,(2007), Documentary            ,6.5,91,Chris Cashman,"Douglas Spain,Ted Lange,Fernanda Romero,|,See full cast & crew,",USA,"Frazzled Man Productions,See more »,",,
950,8: The Mormon Proposition,(2010), Thriller            ,7.0,"1,186",,"Spencer Jones,Tyler Barrick,Dustin Lance Black,|,See full cast & crew,",USA,"David v. Goliath Films,See more »,","$2,500,000","$100,135,"
951,Person of Interest,(2007)," Comedy, Drama, Fantasy            ",5.3,53,Christopher Ward,"Elise Rovinsky,Cuyle Carvin,Julie Bell,|,See full cast & crew,",USA,,"$500,000",
952,Waxie Moon in Fallen Jewel,(2015)," Drama, Comedy            ",3.6,51,Wes Hurley,"Marc Kenison,Sarah Rudinoff,Marya Sea Kaminski,|,See full cast & crew,",USA,"I Ate My Eye Films,See more »,",,
953,Folk flest bor i Kina,(2002), Documentary            ,6.9,806,,"Ingar Helge Gimle,Kim Haugen,Bjarte Hjelmeland,|,See full cast & crew,",Norway,"Motlys,See more »,",,
954,A Gay Girl in Damascus: The Amina Profile,(2015)," Drama, Romance            ",6.7,252,Sophie Deraspe,,Canada,"Esperamos Films,National Film Board of Canada (NFB),See more »,",,
955,Vivere,(2007)," Crime, Musical, Thriller            ",6.4,153,Angelina Maccarone,"Hannelore Elsner,Esther Zimmering,Kim Schnitzer,|,See full cast & crew,","Germany,Netherlands","Elsani Film,Media Luna Entertainment,Revolver Amsterdam,See more »,","€1,100,000","$3,547,"
956,W,(I) (2014), Comedy            ,6.9,40,Tarun Madan Chopra,"Leeza Mangaldas,Lezlie Tripathy,Sonal Giani,|,See full cast & crew,",India,"Legacy Film Productions LLP,See more »,",,
957,The Hills Have Thighs,(2008), Drama            ,3.4,57,James Bubba Cromer,"Hance Oliver,Dona Ayers,Mona Lisa Johnson,|,See full cast & crew,",USA,"Coach Cromer Productions,See more »,","$50,000",
958,Noches de espera,(2013)," Comedy, Drama            ",4.3,71,Tiago Leão,"Ainhoa Azcona,Shota Buadze,Maria Flores,|,See full cast & crew,","Spain,Portugal","Tiago Leão,See more »,",,
959,Webcam,(2015)," Comedy, Horror, Thriller            ",7.5,90,Sigurður Anton,"Anna Hafþórsdóttir,Telma Huld Jóhannesdóttir,Júlí Heiðar Halldórsson,|,See full cast & crew,",Iceland,"Stofa 224,See more »,",,
960,Nikos the Impaler,(2003), Documentary            ,3.6,507,Andreas Schnaas,"Joe Zaso,Felissa Rose,Andreas Schnaas,|,See full cast & crew,",Germany,"C.C. Becker Productions,Cinema Image Productions,JHD productions,See more »,","$65,000",
961,The Execution of Wanda Jean,(2002), Comedy            ,7.6,189,Liz Garbus,"Wanda Jean Allen,Jesse Jackson,David Presson,",USA,"Moxie Firecracker Films,See more »,",,"$1,386,"
962,Film Geek,(2005), Drama            ,6.2,"1,035",James Westby,"Melik Malkasian,Ritah Parrish,John Breen,|,See full cast & crew,",USA,"Parkwood East Productions,The Portland Narrative Project,See more »,","$10,000","$17,341,"
